Date,Day of Week,Lecture Number,Start Time,End Time,Subject,Subject Code,Faculty ID,Semester,Branch,Section,Classroom,Total Enrolled Students,Students Present,Attendance Percentage,Previous Lecture Attendance,Gap Since Previous Lecture,Practical/Theory,Internal Test Week,Assignment Due,Holiday Before/After,Weather,Special Event,Faculty Experience,Time Category,Timetable Status,Data Source,Lecture Duration (Minutes),Day of Semester,Week Number,Month,Previous Attendance Rolling Average,Consecutive Lecture Count,Days Since Last Holiday,Exam Week Flag,Assignment Due Flag,Holiday Flag,Special Event Flag,Attendance Category
26-03-2026,Thursday,5,14:30,15:30,Java Practical,ITL21-JAVA,F_SDM_VSN_KSD_SSP,2,MCA,B,401/402,102,75,73.53,80.39,1.0,Practical,No,No,No,Rainy,No,14.9,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,85,13,3,77.12333333333333,5,6.0,0,0,0,0,Medium
27-03-2026,Friday,1,9:15,10:15,Software Project Management,IT24,F_JSP_MST,2,MCA,B,403,102,80,78.43,73.53,18.75,Theory,No,No,No,Rainy,No,8.2,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,86,13,3,76.14333333333333,1,7.0,0,0,0,0,High
27-03-2026,Friday,2,10:15,11:15,Java Programming,IT21,F_VSN_SDM,2,MCA,B,403,102,76,74.51,78.43,1.0,Theory,Yes,Yes,No,Cloudy,No,13.7,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,86,13,3,77.45,2,7.0,1,1,0,0,Medium
27-03-2026,Friday,3,11:15,12:15,Full Stack Development,IT22,F_ASP_RSZ,2,MCA,B,403,102,79,77.45,74.51,1.0,Theory,No,Yes,No,Cloudy,No,2.2,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,86,13,3,75.49000000000001,3,7.0,0,1,0,0,High
27-03-2026,Friday,4,13:30,14:30,Cyber Security,IT23,F_DPY,2,MCA,B,403,102,77,75.49,77.45,2.25,Theory,No,No,No,Rainy,No,12.7,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,86,13,3,76.79666666666667,4,7.0,0,0,0,0,High
27-03-2026,Friday,5,14:30,15:30,IRP,IRP2,F_SDM,2,MCA,B,403,102,72,70.59,75.49,1.0,Theory,No,No,No,Rainy,No,5.1,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,86,13,3,75.81666666666666,5,7.0,0,0,0,0,Medium
28-03-2026,Saturday,1,11:15,12:15,Training And Placement / Mini Project Training,P201,TBD,2,MCA,B,403,102,63,61.76,70.59,20.75,Project,No,No,No,Sunny,No,8.6,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,87,13,3,74.51,1,8.0,0,0,0,0,Medium
30-03-2026,Monday,1,9:15,10:15,Cyber Security Practical,ITL21-CYBER,F_DPY_MSU_MLK_MST,2,MCA,B,401/402,102,91,89.22,61.76,46.0,Practical,No,No,No,Rainy,No,9.6,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,89,14,3,69.27999999999999,1,10.0,0,0,0,0,High
30-03-2026,Monday,2,10:15,11:15,Cyber Security Practical,ITL21-CYBER,F_DPY_MSU_MLK_MST,2,MCA,B,401/402,102,83,81.37,89.22,1.0,Practical,No,No,No,Cloudy,No,12.4,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,89,14,3,73.85666666666667,2,10.0,0,0,0,0,High
30-03-2026,Monday,3,11:15,12:15,Research Methodology,IT25,F_MLK,2,MCA,B,403,102,72,70.59,81.37,1.0,Theory,No,Yes,No,Sunny,No,6.9,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,89,14,3,77.45,3,10.0,0,1,0,0,Medium
30-03-2026,Monday,4,13:30,14:30,Cyber Security,IT23,F_DPY,2,MCA,B,403,102,62,60.78,70.59,2.25,Theory,No,No,No,Cloudy,No,6.1,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,89,14,3,80.39333333333333,4,10.0,0,0,0,0,Medium
30-03-2026,Monday,5,14:30,15:30,Club Activities,CLUB,TBD,2,MCA,B,403,102,58,56.86,60.78,1.0,Special Event,No,Yes,No,Cloudy,Yes,8.6,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,89,14,3,70.91333333333334,5,10.0,0,1,0,1,Medium
31-03-2026,Tuesday,1,9:15,10:15,Software Project Management,IT24,F_JSP_MST,2,MCA,B,403,102,87,85.29,56.86,18.75,Theory,No,No,No,Rainy,No,8.8,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,90,14,3,62.74333333333334,1,11.0,0,0,0,0,High
31-03-2026,Tuesday,2,10:15,11:15,Full Stack Development,IT22,F_ASP_RSZ,2,MCA,B,403,102,75,73.53,85.29,1.0,Theory,No,No,No,Cloudy,No,5.9,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,90,14,3,67.64333333333333,2,11.0,0,0,0,0,Medium
31-03-2026,Tuesday,3,11:15,12:15,Research Methodology,IT25,F_MLK,2,MCA,B,403,102,67,65.69,73.53,1.0,Theory,No,Yes,No,Cloudy,No,5.6,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,90,14,3,71.89333333333333,3,11.0,0,1,0,0,Medium
31-03-2026,Tuesday,4,13:30,14:30,Mini Project - Faculty Interaction,ITC21,TBD,2,MCA,B,403,102,69,67.65,65.69,2.25,Project,No,No,No,Cloudy,No,8.6,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,90,14,3,74.83666666666666,4,11.0,0,0,0,0,Medium
31-03-2026,Tuesday,5,14:30,15:30,Mini Project - Faculty Interaction,ITC21,TBD,2,MCA,B,403,102,69,67.65,67.65,1.0,Project,No,No,No,Rainy,No,8.6,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,90,14,3,68.95666666666666,5,11.0,0,0,0,0,Medium
01-04-2026,Wednesday,1,9:15,10:15,Cyber Security,IT23,F_DPY,2,MCA,B,403,102,78,76.47,67.65,18.75,Theory,No,No,No,Cloudy,No,5.8,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,91,14,4,66.99666666666667,1,12.0,0,0,0,0,High
01-04-2026,Wednesday,2,10:15,11:15,Software Project Management,IT24,F_JSP_MST,2,MCA,B,403,102,77,75.49,76.47,1.0,Theory,No,No,No,Rainy,No,12.2,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,91,14,4,70.59,2,12.0,0,0,0,0,High
01-04-2026,Wednesday,3,11:15,12:15,Java Programming,IT21,F_VSN_SDM,2,MCA,B,403,102,74,72.55,75.49,1.0,Theory,No,No,No,Cloudy,No,6.7,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,91,14,4,73.20333333333333,3,12.0,0,0,0,0,Medium
01-04-2026,Wednesday,4,13:30,14:30,Full Stack Development Practical,ITL21-FSD,F_ASP_RSZ_SP_KSD,2,MCA,B,401/402,102,94,92.16,72.55,2.25,Practical,No,No,No,Rainy,No,4.3,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,91,14,4,74.83666666666666,4,12.0,0,0,0,0,High
01-04-2026,Wednesday,5,14:30,15:30,Full Stack Development Practical,ITL21-FSD,F_ASP_RSZ_SP_KSD,2,MCA,B,401/402,102,81,79.41,92.16,1.0,Practical,No,Yes,No,Rainy,No,8.0,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,91,14,4,80.06666666666666,5,12.0,0,1,0,0,High
02-04-2026,Thursday,1,9:15,10:15,Java Programming,IT21,F_VSN_SDM,2,MCA,B,403,102,71,69.61,79.41,18.75,Theory,No,No,Yes,Rainy,No,7.4,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,92,14,4,81.37333333333332,1,13.0,0,0,1,0,Medium
02-04-2026,Thursday,2,10:15,11:15,Research Methodology,IT25,F_MLK,2,MCA,B,403,102,68,66.67,69.61,1.0,Theory,Yes,No,Yes,Rainy,No,13.6,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,92,14,4,80.39333333333333,2,13.0,1,0,1,0,Medium
02-04-2026,Thursday,3,11:15,12:15,Full Stack Development,IT22,F_ASP_RSZ,2,MCA,B,403,102,68,66.67,66.67,1.0,Theory,No,No,Yes,Sunny,No,3.4,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,92,14,4,71.89666666666666,3,13.0,0,0,1,0,Medium
02-04-2026,Thursday,4,13:30,14:30,Java Practical,ITL21-JAVA,F_SDM_VSN_KSD_SSP,2,MCA,B,401/402,102,71,69.61,66.67,2.25,Practical,No,No,Yes,Sunny,No,10.4,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,92,14,4,67.64999999999999,4,13.0,0,0,1,0,Medium
02-04-2026,Thursday,5,14:30,15:30,Java Practical,ITL21-JAVA,F_SDM_VSN_KSD_SSP,2,MCA,B,401/402,102,75,73.53,69.61,1.0,Practical,Yes,No,Yes,Rainy,No,10.4,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,92,14,4,67.64999999999999,5,13.0,1,0,1,0,Medium
04-04-2026,Saturday,1,11:15,12:15,Training And Placement / Mini Project Training,P201,TBD,2,MCA,B,403,102,67,65.69,73.53,44.75,Project,No,Yes,Yes,Sunny,No,8.6,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,94,14,4,69.93666666666667,1,2.0,0,1,1,0,Medium
06-04-2026,Monday,1,9:15,10:15,Cyber Security Practical,ITL21-CYBER,F_DPY_MSU_MLK_MST,2,MCA,B,401/402,102,82,80.39,65.69,46.0,Practical,No,No,No,Cloudy,No,8.2,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,96,15,4,69.61,1,2.0,0,0,0,0,High
06-04-2026,Monday,2,10:15,11:15,Cyber Security Practical,ITL21-CYBER,F_DPY_MSU_MLK_MST,2,MCA,B,401/402,102,76,74.51,80.39,1.0,Practical,No,No,No,Cloudy,No,2.9,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,96,15,4,73.20333333333333,2,2.0,0,0,0,0,Medium
06-04-2026,Monday,3,11:15,12:15,Research Methodology,IT25,F_MLK,2,MCA,B,403,102,70,68.63,74.51,1.0,Theory,Yes,No,No,Sunny,No,13.0,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,96,15,4,73.53,3,2.0,1,0,0,0,Medium
06-04-2026,Monday,4,13:30,14:30,Cyber Security,IT23,F_DPY,2,MCA,B,403,102,62,60.78,68.63,2.25,Theory,No,No,No,Sunny,No,14.1,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,96,15,4,74.51,4,2.0,0,0,0,0,Medium
06-04-2026,Monday,5,14:30,15:30,Club Activities,CLUB,TBD,2,MCA,B,403,102,75,73.53,60.78,1.0,Special Event,No,No,No,Rainy,Yes,8.6,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,96,15,4,67.97333333333333,5,2.0,0,0,0,1,Medium
07-04-2026,Tuesday,1,9:15,10:15,Software Project Management,IT24,F_JSP_MST,2,MCA,B,403,102,81,79.41,73.53,18.75,Theory,No,No,No,Cloudy,No,6.2,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,97,15,4,67.64666666666666,1,3.0,0,0,0,0,High
07-04-2026,Tuesday,2,10:15,11:15,Full Stack Development,IT22,F_ASP_RSZ,2,MCA,B,403,102,70,68.63,79.41,1.0,Theory,No,No,No,Cloudy,No,8.9,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,97,15,4,71.24,2,3.0,0,0,0,0,Medium
07-04-2026,Tuesday,3,11:15,12:15,Research Methodology,IT25,F_MLK,2,MCA,B,403,102,78,76.47,68.63,1.0,Theory,No,No,No,Rainy,No,7.1,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,97,15,4,73.85666666666667,3,3.0,0,0,0,0,High
07-04-2026,Tuesday,4,13:30,14:30,Mini Project - Faculty Interaction,ITC21,TBD,2,MCA,B,403,102,69,67.65,76.47,2.25,Project,No,No,No,Cloudy,No,8.6,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,97,15,4,74.83666666666666,4,3.0,0,0,0,0,Medium
07-04-2026,Tuesday,5,14:30,15:30,Mini Project - Faculty Interaction,ITC21,TBD,2,MCA,B,403,102,68,66.67,67.65,1.0,Project,No,No,No,Rainy,No,8.6,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,97,15,4,70.91666666666667,5,3.0,0,0,0,0,Medium
08-04-2026,Wednesday,1,9:15,10:15,Cyber Security,IT23,F_DPY,2,MCA,B,403,102,76,74.51,66.67,18.75,Theory,No,No,No,Cloudy,No,12.9,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,98,15,4,70.26333333333334,1,4.0,0,0,0,0,Medium
08-04-2026,Wednesday,2,10:15,11:15,Software Project Management,IT24,F_JSP_MST,2,MCA,B,403,102,82,80.39,74.51,1.0,Theory,No,No,No,Sunny,No,8.3,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,98,15,4,69.61,2,4.0,0,0,0,0,High
08-04-2026,Wednesday,3,11:15,12:15,Java Programming,IT21,F_VSN_SDM,2,MCA,B,403,102,78,76.47,80.39,1.0,Theory,No,No,No,Rainy,No,8.6,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,98,15,4,73.85666666666667,3,4.0,0,0,0,0,High
08-04-2026,Wednesday,4,13:30,14:30,Full Stack Development Practical,ITL21-FSD,F_ASP_RSZ_SP_KSD,2,MCA,B,401/402,102,82,80.39,76.47,2.25,Practical,No,No,No,Cloudy,No,11.2,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,98,15,4,77.12333333333333,4,4.0,0,0,0,0,High
08-04-2026,Wednesday,5,14:30,15:30,Full Stack Development Practical,ITL21-FSD,F_ASP_RSZ_SP_KSD,2,MCA,B,401/402,102,74,72.55,80.39,1.0,Practical,No,No,No,Rainy,No,2.4,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,98,15,4,79.08333333333333,5,4.0,0,0,0,0,Medium
09-04-2026,Thursday,1,9:15,10:15,Java Programming,IT21,F_VSN_SDM,2,MCA,B,403,102,72,70.59,72.55,18.75,Theory,No,No,No,Rainy,No,12.8,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,99,15,4,76.47000000000001,1,5.0,0,0,0,0,Medium
09-04-2026,Thursday,2,10:15,11:15,Research Methodology,IT25,F_MLK,2,MCA,B,403,102,67,65.69,70.59,1.0,Theory,No,No,No,Sunny,No,7.8,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,99,15,4,74.50999999999999,2,5.0,0,0,0,0,Medium
09-04-2026,Thursday,3,11:15,12:15,Full Stack Development,IT22,F_ASP_RSZ,2,MCA,B,403,102,80,78.43,65.69,1.0,Theory,No,No,No,Cloudy,No,13.2,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,99,15,4,69.61,3,5.0,0,0,0,0,High
09-04-2026,Thursday,4,13:30,14:30,Java Practical,ITL21-JAVA,F_SDM_VSN_KSD_SSP,2,MCA,B,401/402,102,74,72.55,78.43,2.25,Practical,No,No,No,Sunny,No,12.5,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,99,15,4,71.57,4,5.0,0,0,0,0,Medium
09-04-2026,Thursday,5,14:30,15:30,Java Practical,ITL21-JAVA,F_SDM_VSN_KSD_SSP,2,MCA,B,401/402,102,90,88.24,72.55,1.0,Practical,No,No,No,Rainy,No,9.9,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,99,15,4,72.22333333333334,5,5.0,0,0,0,0,High
10-04-2026,Friday,1,9:15,10:15,Software Project Management,IT24,F_JSP_MST,2,MCA,B,403,102,81,79.41,88.24,18.75,Theory,No,No,No,Cloudy,No,13.9,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,100,15,4,79.74000000000001,1,6.0,0,0,0,0,High
10-04-2026,Friday,2,10:15,11:15,Java Programming,IT21,F_VSN_SDM,2,MCA,B,403,102,79,77.45,79.41,1.0,Theory,No,No,No,Sunny,No,11.1,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,100,15,4,80.06666666666666,2,6.0,0,0,0,0,High
10-04-2026,Friday,3,11:15,12:15,Full Stack Development,IT22,F_ASP_RSZ,2,MCA,B,403,102,82,80.39,77.45,1.0,Theory,No,No,No,Cloudy,No,12.8,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,100,15,4,81.7,3,6.0,0,0,0,0,High
10-04-2026,Friday,4,13:30,14:30,Cyber Security,IT23,F_DPY,2,MCA,B,403,102,68,66.67,80.39,2.25,Theory,No,No,No,Cloudy,No,3.8,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,100,15,4,79.08333333333333,4,6.0,0,0,0,0,Medium
10-04-2026,Friday,5,14:30,15:30,IRP,IRP2,F_SDM,2,MCA,B,403,102,66,64.71,66.67,1.0,Theory,No,No,No,Cloudy,No,7.9,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,100,15,4,74.83666666666666,5,6.0,0,0,0,0,Medium
11-04-2026,Saturday,1,11:15,12:15,Training And Placement / Mini Project Training,P201,TBD,2,MCA,B,403,102,65,63.73,64.71,20.75,Project,No,No,No,Rainy,No,8.6,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,101,15,4,70.58999999999999,1,7.0,0,0,0,0,Medium
13-04-2026,Monday,1,9:15,10:15,Cyber Security Practical,ITL21-CYBER,F_DPY_MSU_MLK_MST,2,MCA,B,401/402,102,83,81.37,63.73,46.0,Practical,No,No,No,Rainy,No,13.1,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,103,16,4,65.03666666666668,1,9.0,0,0,0,0,High
13-04-2026,Monday,2,10:15,11:15,Cyber Security Practical,ITL21-CYBER,F_DPY_MSU_MLK_MST,2,MCA,B,401/402,102,84,82.35,81.37,1.0,Practical,No,No,No,Sunny,No,2.6,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,103,16,4,69.93666666666667,2,9.0,0,0,0,0,High
13-04-2026,Monday,3,11:15,12:15,Research Methodology,IT25,F_MLK,2,MCA,B,403,102,76,74.51,82.35,1.0,Theory,No,No,No,Sunny,No,3.6,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,103,16,4,75.81666666666668,3,9.0,0,0,0,0,Medium
13-04-2026,Monday,4,13:30,14:30,Cyber Security,IT23,F_DPY,2,MCA,B,403,102,65,63.73,74.51,2.25,Theory,No,No,No,Sunny,No,14.9,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,103,16,4,79.41000000000001,4,9.0,0,0,0,0,Medium
13-04-2026,Monday,5,14:30,15:30,Club Activities,CLUB,TBD,2,MCA,B,403,102,62,60.78,63.73,1.0,Special Event,No,No,No,Sunny,Yes,8.6,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,103,16,4,73.53,5,9.0,0,0,0,1,Medium
14-04-2026,Tuesday,1,9:15,10:15,Software Project Management,IT24,F_JSP_MST,2,MCA,B,403,102,81,79.41,60.78,18.75,Theory,No,No,No,Sunny,No,11.0,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,104,16,4,66.34,1,10.0,0,0,0,0,High
14-04-2026,Tuesday,2,10:15,11:15,Full Stack Development,IT22,F_ASP_RSZ,2,MCA,B,403,102,78,76.47,79.41,1.0,Theory,No,No,No,Cloudy,No,11.0,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,104,16,4,67.97333333333334,2,10.0,0,0,0,0,High
14-04-2026,Tuesday,3,11:15,12:15,Research Methodology,IT25,F_MLK,2,MCA,B,403,102,79,77.45,76.47,1.0,Theory,No,No,No,Sunny,No,11.5,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,104,16,4,72.22000000000001,3,10.0,0,0,0,0,High
14-04-2026,Tuesday,4,13:30,14:30,Mini Project - Faculty Interaction,ITC21,TBD,2,MCA,B,403,102,79,77.45,77.45,2.25,Project,No,No,No,Cloudy,No,8.6,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,104,16,4,77.77666666666667,4,10.0,0,0,0,0,High
14-04-2026,Tuesday,5,14:30,15:30,Mini Project - Faculty Interaction,ITC21,TBD,2,MCA,B,403,102,76,74.51,77.45,1.0,Project,No,No,No,Sunny,No,8.6,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,104,16,4,77.12333333333333,5,10.0,0,0,0,0,Medium
15-04-2026,Wednesday,1,9:15,10:15,Cyber Security,IT23,F_DPY,2,MCA,B,403,102,69,67.65,74.51,18.75,Theory,No,No,No,Cloudy,No,10.4,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,105,16,4,76.47000000000001,1,11.0,0,0,0,0,Medium
15-04-2026,Wednesday,2,10:15,11:15,Software Project Management,IT24,F_JSP_MST,2,MCA,B,403,102,79,77.45,67.65,1.0,Theory,No,No,No,Rainy,No,9.9,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,105,16,4,73.20333333333335,2,11.0,0,0,0,0,High
15-04-2026,Wednesday,3,11:15,12:15,Java Programming,IT21,F_VSN_SDM,2,MCA,B,403,102,76,74.51,77.45,1.0,Theory,No,No,No,Rainy,No,13.4,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,105,16,4,73.20333333333333,3,11.0,0,0,0,0,Medium
15-04-2026,Wednesday,4,13:30,14:30,Full Stack Development Practical,ITL21-FSD,F_ASP_RSZ_SP_KSD,2,MCA,B,401/402,102,77,75.49,74.51,2.25,Practical,No,No,No,Sunny,No,11.7,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,105,16,4,73.20333333333335,4,11.0,0,0,0,0,High
15-04-2026,Wednesday,5,14:30,15:30,Full Stack Development Practical,ITL21-FSD,F_ASP_RSZ_SP_KSD,2,MCA,B,401/402,102,73,71.57,75.49,1.0,Practical,No,Yes,No,Sunny,No,8.4,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,105,16,4,75.81666666666668,5,11.0,0,1,0,0,Medium
16-04-2026,Thursday,1,9:15,10:15,Java Programming,IT21,F_VSN_SDM,2,MCA,B,403,102,93,91.18,71.57,18.75,Theory,Yes,No,No,Sunny,No,14.3,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,106,16,4,73.85666666666667,1,12.0,1,0,0,0,High
16-04-2026,Thursday,2,10:15,11:15,Research Methodology,IT25,F_MLK,2,MCA,B,403,102,77,75.49,91.18,1.0,Theory,No,No,No,Rainy,No,8.5,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,106,16,4,79.41333333333334,2,12.0,0,0,0,0,High
16-04-2026,Thursday,3,11:15,12:15,Full Stack Development,IT22,F_ASP_RSZ,2,MCA,B,403,102,77,75.49,75.49,1.0,Theory,No,No,No,Sunny,No,10.3,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,106,16,4,79.41333333333334,3,12.0,0,0,0,0,High
16-04-2026,Thursday,4,13:30,14:30,Java Practical,ITL21-JAVA,F_SDM_VSN_KSD_SSP,2,MCA,B,401/402,102,76,74.51,75.49,2.25,Practical,No,No,No,Sunny,No,6.0,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,106,16,4,80.72000000000001,4,12.0,0,0,0,0,Medium
16-04-2026,Thursday,5,14:30,15:30,Java Practical,ITL21-JAVA,F_SDM_VSN_KSD_SSP,2,MCA,B,401/402,102,84,82.35,74.51,1.0,Practical,No,No,No,Sunny,No,9.0,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,106,16,4,75.16333333333334,5,12.0,0,0,0,0,High
17-04-2026,Friday,1,9:15,10:15,Software Project Management,IT24,F_JSP_MST,2,MCA,B,403,102,75,73.53,82.35,18.75,Theory,Yes,No,No,Sunny,No,4.1,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,107,16,4,77.45,1,13.0,1,0,0,0,Medium
17-04-2026,Friday,2,10:15,11:15,Java Programming,IT21,F_VSN_SDM,2,MCA,B,403,102,79,77.45,73.53,1.0,Theory,No,No,No,Rainy,No,5.4,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,107,16,4,76.79666666666667,2,13.0,0,0,0,0,High
17-04-2026,Friday,3,11:15,12:15,Full Stack Development,IT22,F_ASP_RSZ,2,MCA,B,403,102,86,84.31,77.45,1.0,Theory,No,No,No,Cloudy,No,11.5,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,107,16,4,77.77666666666666,3,13.0,0,0,0,0,High
17-04-2026,Friday,4,13:30,14:30,Cyber Security,IT23,F_DPY,2,MCA,B,403,102,64,62.75,84.31,2.25,Theory,No,No,No,Cloudy,No,12.5,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,107,16,4,78.43,4,13.0,0,0,0,0,Medium
17-04-2026,Friday,5,14:30,15:30,IRP,IRP2,F_SDM,2,MCA,B,403,102,75,73.53,62.75,1.0,Theory,No,Yes,No,Rainy,No,14.7,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,107,16,4,74.83666666666666,5,13.0,0,1,0,0,Medium
18-04-2026,Saturday,1,11:15,12:15,Training And Placement / Mini Project Training,P201,TBD,2,MCA,B,403,102,62,60.78,73.53,20.75,Project,No,No,No,Rainy,No,8.6,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,108,16,4,73.53000000000002,1,14.0,0,0,0,0,Medium
20-04-2026,Monday,1,9:15,10:15,Cyber Security Practical,ITL21-CYBER,F_DPY_MSU_MLK_MST,2,MCA,B,401/402,102,82,80.39,60.78,46.0,Practical,No,No,No,Cloudy,No,13.9,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,110,17,4,65.68666666666667,1,16.0,0,0,0,0,High
20-04-2026,Monday,2,10:15,11:15,Cyber Security Practical,ITL21-CYBER,F_DPY_MSU_MLK_MST,2,MCA,B,401/402,102,83,81.37,80.39,1.0,Practical,No,No,No,Rainy,No,6.8,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,110,17,4,71.56666666666668,2,16.0,0,0,0,0,High
20-04-2026,Monday,3,11:15,12:15,Research Methodology,IT25,F_MLK,2,MCA,B,403,102,78,76.47,81.37,1.0,Theory,No,No,No,Sunny,No,4.9,Morning,Provided - user uploaded timetable,Synthetic development data,60.0,110,17,4,74.18,3,16.0,0,0,0,0,High
20-04-2026,Monday,4,13:30,14:30,Cyber Security,IT23,F_DPY,2,MCA,B,403,102,68,66.67,76.47,2.25,Theory,No,Yes,No,Cloudy,No,2.9,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,110,17,4,79.41000000000001,4,16.0,0,1,0,0,Medium
20-04-2026,Monday,5,14:30,15:30,Club Activities,CLUB,TBD,2,MCA,B,403,102,59,57.84,66.67,1.0,Special Event,No,No,No,Cloudy,Yes,8.6,Afternoon,Provided - user uploaded timetable,Synthetic development data,60.0,110,17,4,74.83666666666669,5,16.0,0,0,0,1,Medium
